,Unnamed: 0_x,rank,artist_name,country,Unnamed: 0_y,genre,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,boringness
51,0,1,Lana Del Rey,Jordan,110846,Pop,Blue Jeans,2lFTzUnuGaWlWHJQokjRyb,63,0.418,0.5579999999999999,209440,0.8370000000000001,0.0,0.0821,-4.405,0.0633,117.963,0.488,253.058
52,0,1,Lana Del Rey,Jordan,110876,Pop,Cherry,1Ym6aMuT5bliaZMC67AmPp,69,0.048,0.449,180902,0.534,0.0011,0.384,-9.493,0.0494,94.261,0.342,183.06799999999998
53,0,1,Lana Del Rey,Jordan,111082,Pop,High By The Beach,7g3htkaLz4ETFn0cifwM3y,68,0.244,0.536,257573,0.486,0.00788,0.12,-11.067,0.0346,131.988,0.0968,223.121
54,0,1,Lana Del Rey,Jordan,111516,Pop,West Coast,5Y6nVaayzitvsD5F7nr3DV,68,0.194,0.527,256760,0.591,0.0194,0.0907,-7.664,0.0396,123.167,0.461,227.303
55,0,1,Lana Del Rey,Jordan,111967,Pop,National Anthem,1M0g1beKC4H9gbrOiSayHW,60,0.531,0.532,230520,0.899,0.000146,0.0957,-5.935,0.244,85.0,0.436,222.165
56,0,1,Lana Del Rey,Jordan,112037,Pop,Brooklyn Baby,1NZs6n6hl8UuMaX0UC0YTz,66,0.542,0.404,351640,0.664,0.00402,0.11,-6.698,0.0407,107.747,0.0949,207.849
57,0,1,Lana Del Rey,Jordan,112114,Pop,Dark Paradise,2Y115i0IhELJhyyftvoSFt,60,0.0953,0.6,243187,0.653,0.0,0.122,-8.309,0.0594,119.994,0.43,236.985
58,0,1,Lana Del Rey,Jordan,112117,Pop,Groupie Love (feat. A$AP Rocky),03hqMhmCZiNKMSPmVabPLP,65,0.113,0.359,264038,0.6,1.32e-06,0.0952,-7.317,0.0398,175.894,0.195,264.47700000000003
59,0,1,Lana Del Rey,Jordan,112210,Pop,In My Feelings,269xqcgGTN9PlivhUkOLhX,65,0.0553,0.54,238719,0.674,0.0608,0.112,-6.351,0.0802,89.93299999999998,0.309,204.982
60,0,1,Lana Del Rey,Jordan,112320,Pop,White Mustang,6eygbzyL6hY8jFQTARDuo9,66,0.456,0.6579999999999999,164710,0.46,0.00111,0.0963,-8.646,0.0444,114.801,0.223,217.955
